stockorg_code,sku_code,dt,begin_stock_qty,demand_qty,production_qty,trans_in_qty,trans_out_qty,safety_stock_qty,todo_qty,end_stock_qty
warehouse.LSA,31015580007000000,2024-04-01,1.073,0.950,0.000,0.000,0.000,0.000,0.000,0.123
warehouse.HSF,31010055976150101,2024-04-01,7.060,87.500,0.000,91.730,0.000,0.000,0.000,11.290
warehouse.WZC,31716450014000000,2024-04-01,26.840,2.520,0.000,0.000,0.000,0.000,0.000,24.320
warehouse.WZC,31010090097000000,2024-04-01,18.160,116.860,0.000,108.211,0.000,0.000,0.000,9.511
warehouse.NJC,31010030008000000,2024-04-01,122.476,837.200,837.200,0.000,0.000,0.000,714.724,0.000
warehouse.QJC,31015760009000000,2024-04-01,29.906,86.570,86.570,0.000,104.805,0.000,161.469,0.000
warehouse.LAC,31716450023000000,2024-04-01,10.000,10.080,0.000,3.128,0.000,0.000,0.000,3.048
warehouse.KLC,31716452099000000,2024-04-01,57.724,0.000,0.000,0.000,0.000,0.000,0.000,57.724
warehouse.CDA,31524700013000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GSC,31456720002000000,2024-04-01,0.000,2.960,0.000,3.966,0.000,0.000,0.000,1.006
warehouse.HBA,31010900016000000,2024-04-01,311.720,626.477,0.000,640.565,0.000,0.000,0.000,325.807
warehouse.HBA,31A50000002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.KLC,31016400002000000,2024-04-01,5.821,0.600,0.000,0.000,0.000,0.000,0.000,5.221
warehouse.XDF,31010080003000000,2024-04-01,11.506,195.240,195.240,0.000,439.448,0.000,623.182,0.000
warehouse.LSA,31010060007000000,2024-04-01,42.277,66.400,66.400,0.000,0.000,0.000,24.123,0.000
warehouse.ZYC,31010655093000001,2024-04-01,33.390,31.000,0.000,12.575,0.000,0.000,0.000,14.965
warehouse.XAF,31014700003000000,2024-04-01,0.540,12.000,0.000,0.000,0.000,0.000,11.460,0.000
warehouse.LSA,31015990002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31A10000015000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QJC,31010050272000000,2024-04-01,30.072,215.550,215.550,0.000,12.132,0.000,197.610,0.000
warehouse.CZC,31010000013120005,2024-04-01,31.799,66.940,0.000,47.093,0.000,0.000,0.000,11.952
warehouse.WHC,31455370002000000,2024-04-01,58.890,2.946,2.946,0.000,219.080,0.000,163.136,0.000
warehouse.HEP,31010030004150000,2024-04-01,168.419,0.000,0.000,0.000,0.000,0.000,0.000,168.419
warehouse.SZC,31016400002000000,2024-04-01,1.509,1.000,0.000,0.000,0.000,0.000,0.000,0.509
warehouse.YCD,31726050008000000,2024-04-01,201.852,0.000,0.000,0.000,0.000,0.000,0.000,201.852
warehouse.NJD,31524700003000000,2024-04-01,1044.460,1558.930,1558.930,0.000,0.000,0.000,514.470,0.000
warehouse.SXX,31015700011000000,2024-04-01,3.780,3.000,0.000,0.000,0.000,0.000,0.000,0.780
warehouse.SXX,31012200037000000,2024-04-01,0.000,159.660,0.000,248.383,0.000,0.000,0.000,88.723
warehouse.GSC,31010010013000013,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31963010001000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LNC,31571360022171100,2024-04-01,211.214,215.520,215.520,0.000,1448.537,0.000,1452.843,0.000
warehouse.HBA,31A66850003000000,2024-04-01,0.454,0.000,0.000,0.000,0.000,0.000,0.000,0.454
warehouse.WHC,31010010013150103,2024-04-01,0.000,0.000,0.000,0.000,30.000,0.000,30.000,0.000
warehouse.LSD,31010055976000006,2024-04-01,358.662,274.240,0.000,0.000,0.000,0.000,0.000,84.422
warehouse.GAA,31728040035000001,2024-04-01,190.992,168.100,168.100,0.000,0.000,0.000,0.000,22.892
warehouse.QJC,31710000066000000,2024-04-01,0.148,6.860,0.000,11.341,0.000,0.000,0.000,4.629
warehouse.WHC,31850000005000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.XDF,31017520002000000,2024-04-01,6.637,12.000,12.000,0.000,52.696,0.000,58.059,0.000
warehouse.XDF,31010055976166004,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.XDF,31710004389000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HSF,31010310010150101,2024-04-01,2.270,0.000,0.000,0.000,0.000,0.000,0.000,2.270
warehouse.QJC,31010040006110100,2024-04-01,888.996,4366.830,4366.830,0.000,0.000,0.000,3477.834,0.000
warehouse.WZC,31716450032000000,2024-04-01,263.000,0.000,0.000,0.000,0.000,0.000,0.000,263.000
warehouse.GXC,31017150002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LCA,31010650026000000,2024-04-01,20.004,24.740,24.740,0.000,2.850,0.000,7.586,0.000
warehouse.BZC,31521490016000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.FYC,31456720002000000,2024-04-01,0.000,1.800,0.000,1.800,0.000,0.000,0.000,0.000
warehouse.ZZC,31A10007574000000,2024-04-01,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.100
warehouse.LAC,31010000013000001,2024-04-01,13.374,198.850,0.000,220.629,0.000,0.000,0.000,35.153
warehouse.HSF,31010010202150101,2024-04-01,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.400
warehouse.LJC,31010080200180200,2024-04-01,55.583,1716.060,1716.060,0.000,0.000,0.000,1660.477,0.000
warehouse.NXF,31710000004000000,2024-04-01,4.000,1.760,0.000,0.000,0.000,0.000,0.000,2.240
warehouse.TZA,31010058015000000,2024-04-01,9.984,8.000,0.000,0.000,0.000,0.000,0.000,1.984
warehouse.HBA,31A10000002150101,2024-04-01,10.283,29.190,0.000,32.456,0.000,0.000,0.000,13.548
warehouse.GAA,31010055976166071,2024-04-01,118.854,171.520,171.520,0.000,0.000,0.000,52.666,0.000
warehouse.XDF,31010010013000007,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.YCD,31017930001000000,2024-04-01,0.810,0.000,0.000,0.000,0.000,0.000,0.000,0.810
warehouse.GDC,31455370002000000,2024-04-01,2.838,2.346,0.000,4.891,0.000,0.000,0.000,5.383
warehouse.XDF,31010010001163202,2024-04-01,28.944,0.000,0.000,0.000,0.000,0.000,0.000,28.944
warehouse.WHC,31716450013000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.NJA,31010030003000000,2024-04-01,50.856,120.000,0.000,85.273,0.000,0.000,0.000,16.129
warehouse.WHC,31010050036000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.BBD,31015830009000000,2024-04-01,8.820,0.000,0.000,0.000,0.000,0.000,0.000,8.820
warehouse.ZYC,31016400008000000,2024-04-01,0.664,2.200,0.000,2.601,0.000,0.000,0.000,1.065
warehouse.GDC,31017150001240100,2024-04-01,100.388,255.820,255.820,0.000,34.885,0.000,190.317,0.000
warehouse.MYA,31010051995163100,2024-04-01,25.063,165.000,165.000,0.000,0.000,0.000,139.937,0.000
warehouse.BZC,31716450006000000,2024-04-01,26.945,8.130,0.000,0.000,0.000,0.000,0.000,18.815
warehouse.TZA,31010010001000000,2024-04-01,217.638,140.400,0.000,0.504,0.000,0.000,0.000,77.742
warehouse.HBA,31726050008000000,2024-04-01,144.714,0.000,0.000,0.000,0.000,0.000,0.000,144.714
warehouse.LNC,31011087643171000,2024-04-01,0.000,1219.400,1219.400,0.000,1109.191,0.000,2328.591,0.000
warehouse.BZC,31011267076000000,2024-04-01,23.325,77.650,0.000,54.325,0.000,0.000,0.000,0.000
warehouse.QHD,31010080195000000,2024-04-01,76.487,46.790,46.790,0.000,0.000,0.000,0.000,29.697
warehouse.CYF,31013200002171000,2024-04-01,78.937,44.520,44.520,0.000,0.000,0.000,0.000,34.417
warehouse.SHC,31010250002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.XAA,31011360004181001,2024-04-01,1.260,52.910,0.000,64.047,0.000,0.000,0.000,12.397
warehouse.QNC,31010050228000005,2024-04-01,0.000,98.000,0.000,112.475,0.000,0.000,0.000,14.475
warehouse.BBD,31010051537000009,2024-04-01,1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.800
warehouse.FYC,31010000013000001,2024-04-01,38.406,53.680,0.000,28.767,0.000,0.000,0.000,13.493
warehouse.WHC,31010110019000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GDC,31017152494240100,2024-04-01,3.606,0.390,0.390,0.000,29.102,0.000,25.886,0.000
warehouse.LAC,31261390006000000,2024-04-01,52.036,213.000,213.000,0.000,0.000,0.000,160.965,0.000
warehouse.LNC,31716450006000001,2024-04-01,13.342,0.000,0.000,0.000,0.000,0.000,0.000,13.342
warehouse.BZC,31710000012000001,2024-04-01,2.162,0.000,0.000,0.000,0.000,0.000,0.000,2.162
warehouse.HBA,31794560014240700,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GDC,31010310027240310,2024-04-01,29.740,25.000,25.000,0.000,0.000,0.000,0.000,4.740
warehouse.LSD,31716450032000000,2024-04-01,0.000,0.800,0.000,2.074,0.000,0.000,0.000,1.274
warehouse.GDC,31522080016000000,2024-04-01,206.370,293.480,293.480,0.000,0.000,0.000,87.110,0.000
warehouse.SZC,31710000019000000,2024-04-01,4.695,5.500,0.000,5.515,0.000,0.000,0.000,4.710
warehouse.NJA,31010055173000000,2024-04-01,5.952,38.500,0.000,32.548,0.000,0.000,0.000,0.000
warehouse.GDC,31710000021000000,2024-04-01,55.202,29.230,0.000,0.000,0.000,0.000,0.000,25.972
warehouse.XDF,31010030128000000,2024-04-01,10.370,50.310,0.000,47.604,0.000,0.000,0.000,7.665
warehouse.YCF,31015550008000000,2024-04-01,30.284,59.000,59.000,0.000,29.251,0.000,57.967,0.000
warehouse.HSF,31010010213000000,2024-04-01,14.370,50.000,0.000,44.349,0.000,0.000,0.000,8.719
warehouse.GDC,31010000250240100,2024-04-01,0.061,40.000,40.000,0.000,0.000,0.000,39.939,0.000
warehouse.LNC,31016400008171000,2024-04-01,94.940,69.600,69.600,0.000,66.050,0.000,40.709,0.000
warehouse.HEP,31016730001181400,2024-04-01,22.032,136.330,0.000,137.914,0.000,0.000,0.000,23.616
warehouse.SXX,31010900017173000,2024-04-01,2.520,0.000,0.000,0.000,0.000,0.000,0.000,2.520
warehouse.WHC,31017304503000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31710004389000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.TZA,31010070003000000,2024-04-01,41.580,28.970,0.000,0.000,0.000,0.000,0.000,12.610
warehouse.QJC,31010240014000000,2024-04-01,13.338,3.558,3.558,0.000,0.000,0.000,0.000,9.780
warehouse.XDF,31010010013000027,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.XDF,31524700002000000,2024-04-01,0.000,68.400,68.400,0.000,1.200,0.000,69.600,0.000
warehouse.CDA,31015830017162400,2024-04-01,17.601,0.000,0.000,0.000,6.074,0.000,0.000,11.527
warehouse.XDF,31726051602160081,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31726050054000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QNC,31015830013000000,2024-04-01,112.849,94.570,0.000,27.669,0.000,0.000,0.000,45.948
warehouse.WHC,31010990007000000,2024-04-01,320.071,11.000,11.000,0.000,0.000,0.000,0.000,309.071
warehouse.GXC,31522220040000000,2024-04-01,24.202,22.760,0.000,0.000,0.000,0.000,0.000,1.442
warehouse.HND,31010055976000000,2024-04-01,148.272,526.240,526.240,0.000,0.000,0.000,377.968,0.000
warehouse.SHC,31010058660000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31710000033000000,2024-04-01,0.208,0.000,0.000,0.000,0.000,0.000,0.000,0.208
warehouse.WHC,31710000022000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.YCD,31010051995150102,2024-04-01,362.558,0.000,0.000,0.000,0.000,0.000,0.000,362.558
warehouse.LCA,31016400008000000,2024-04-01,2.360,1.260,0.000,2.631,0.000,0.000,0.000,3.731
warehouse.AQF,31010030190130103,2024-04-01,49.378,78.920,78.920,0.000,0.000,0.000,29.542,0.000
warehouse.SHC,31010030187000000,2024-04-01,6.666,2.000,0.000,0.000,0.000,0.000,0.000,4.666
warehouse.HBA,31014050003000000,2024-04-01,0.000,272.000,272.000,0.000,0.000,0.000,272.000,0.000
warehouse.GAA,31015830007000002,2024-04-01,0.000,27.400,0.000,32.842,0.000,0.000,0.000,5.442
warehouse.SHC,31010057468120003,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31010070072000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GAA,31716450032000000,2024-04-01,0.000,22.220,0.000,39.809,0.000,0.000,0.000,17.589
warehouse.HBA,31014700002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.YCD,31013080069000000,2024-04-01,42.522,25.800,0.000,0.000,0.000,0.000,0.000,16.722
warehouse.SHC,31010057735000000,2024-04-01,22.022,108.000,0.000,85.978,0.000,0.000,0.000,0.000
warehouse.LSA,31710000012000000,2024-04-01,31.079,25.370,0.000,16.114,0.000,0.000,0.000,21.823
warehouse.JLC,31726050011172000,2024-04-01,7.207,7.040,0.000,0.000,0.000,0.000,0.000,0.167
warehouse.SSF,31524890005240314,2024-04-01,383.130,343.000,343.000,0.000,0.000,0.000,0.000,40.130
warehouse.GDC,31010057253240100,2024-04-01,48.244,234.210,234.210,0.000,0.000,0.000,185.966,0.000
warehouse.NJD,31716450004000000,2024-04-01,7.920,26.530,0.000,37.142,0.000,0.000,0.000,18.532
warehouse.JLC,31016730001180402,2024-04-01,176.526,485.140,485.140,0.000,0.000,0.000,308.614,0.000
warehouse.CZC,31710007648900100,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.XAF,31010900017000000,2024-04-01,8.760,0.000,0.000,0.000,0.000,0.000,0.000,8.760
warehouse.QNC,31726051602160081,2024-04-01,143.760,0.000,0.000,0.000,0.000,0.000,0.000,143.760
warehouse.LAC,31010030053130402,2024-04-01,67.000,2109.500,2109.500,0.000,0.000,0.000,2042.500,0.000
warehouse.SHC,31010050005120005,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SQC,31010390013000000,2024-04-01,6.300,0.000,0.000,0.000,0.000,0.000,0.000,6.300
warehouse.SXX,31010030187140001,2024-04-01,9.450,425.120,0.000,415.670,0.000,0.000,0.000,0.000
warehouse.QJC,31010010210000001,2024-04-01,33.672,136.926,136.926,0.000,0.000,0.000,103.254,0.000
warehouse.QJC,31010016458000002,2024-04-01,147.037,365.349,365.349,0.000,73.280,0.000,291.592,0.000
warehouse.QJC,31455370004000000,2024-04-01,0.590,7.555,0.000,10.239,0.000,0.000,0.000,3.274
warehouse.KLC,31010010198000000,2024-04-01,11.007,4.000,0.000,0.000,0.000,0.000,0.000,7.007
warehouse.MYA,31011520001000000,2024-04-01,62.845,448.590,0.000,441.468,0.000,0.000,0.000,55.723
warehouse.DLC,31010010013000034,2024-04-01,0.504,0.000,0.000,0.000,0.000,0.000,0.000,0.504
warehouse.SQC,31010310039000000,2024-04-01,40.386,35.420,35.420,0.000,0.000,0.000,0.000,4.966
warehouse.HZA,31710001654000000,2024-04-01,464.712,1606.601,1606.601,0.000,757.725,0.000,1899.614,0.000
warehouse.HNA,31716450004000000,2024-04-01,41.057,45.430,0.000,40.268,0.000,0.000,0.000,35.895
warehouse.GAA,31017300002150101,2024-04-01,0.228,3.900,0.000,0.000,0.000,0.000,3.672,0.000
warehouse.SHC,31726050011000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.XDF,31A40000004000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.ZZC,31010030187280002,2024-04-01,1.176,33.730,33.730,0.000,0.000,0.000,32.554,0.000
warehouse.HBA,31010010012000000,2024-04-01,16.980,78.760,78.760,0.000,54.526,0.000,116.306,0.000
warehouse.JSA,31710000021000000,2024-04-01,374.489,980.352,980.352,0.000,31.680,0.000,637.543,0.000
warehouse.QJC,31017013770000000,2024-04-01,0.450,0.792,0.000,0.342,0.000,0.000,0.000,0.000
warehouse.WHC,31455370007000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31015830030000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.PJC,31452153964171000,2024-04-01,17.829,55.280,0.000,46.191,0.000,0.000,0.000,8.740
warehouse.GDC,31010650038000001,2024-04-01,2.302,0.000,0.000,0.000,0.000,0.000,0.000,2.302
warehouse.ZZC,31016460004000000,2024-04-01,17.759,0.000,0.000,0.000,0.000,0.000,0.000,17.759
warehouse.QJC,31015760013000000,2024-04-01,0.016,3.390,3.390,0.000,23.910,0.000,27.284,0.000
warehouse.AQF,31010570012000000,2024-04-01,26.096,114.990,114.990,0.000,0.000,0.000,88.894,0.000
warehouse.GDC,31015830007150101,2024-04-01,0.688,0.000,0.000,0.000,0.000,0.000,0.000,0.688
warehouse.XDF,31726051602000000,2024-04-01,23.508,99.200,0.000,84.788,0.000,0.000,0.000,9.096
warehouse.CZC,31010051537120007,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QJC,31015830008000000,2024-04-01,0.204,0.960,0.960,0.000,0.000,0.000,0.756,0.000
warehouse.HEP,31220060001180400,2024-04-01,12.041,80.570,80.570,0.000,3.760,0.000,72.289,0.000
warehouse.WHC,31726050030150101,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SZC,31716450004000000,2024-04-01,132.148,56.571,0.000,0.000,0.000,0.000,0.000,75.578
warehouse.LNC,31B17377866000000,2024-04-01,7.431,6.850,0.000,0.000,0.000,0.000,0.000,0.581
warehouse.QJC,31717194419000000,2024-04-01,13.607,0.000,0.000,0.000,0.000,0.000,0.000,13.607
warehouse.WHC,31726050008000000,2024-04-01,405.318,0.000,0.000,0.000,0.000,0.000,0.000,405.318
warehouse.BBD,31010900016000000,2024-04-01,560.425,202.970,202.970,0.000,2362.782,0.000,2005.327,0.000
warehouse.CYF,31170000008172000,2024-04-01,13.387,16.710,0.000,3.323,0.000,0.000,0.000,0.000
warehouse.LSD,31524990012000000,2024-04-01,1.091,79.400,79.400,0.000,0.000,0.000,78.309,0.000
warehouse.TZA,31726050008120001,2024-04-01,189.036,256.150,0.000,99.675,0.000,0.000,0.000,32.561
warehouse.LSA,31017010005000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31710000020000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31455370006000000,2024-04-01,68.920,1.820,1.820,0.000,156.047,0.000,88.947,0.000
warehouse.QNC,31010710002000001,2024-04-01,0.000,10.000,10.000,0.000,0.000,0.000,10.000,0.000
warehouse.LJC,31010240019171000,2024-04-01,27.478,46.700,0.000,56.289,0.000,0.000,0.000,37.066
warehouse.WHC,31010051857000000,2024-04-01,0.078,80.000,80.000,0.000,0.000,0.000,79.922,0.000
warehouse.DLC,31726050032174000,2024-04-01,14.650,0.000,0.000,0.000,0.000,0.000,0.000,14.650
warehouse.CZC,31010010011000000,2024-04-01,1.513,0.500,0.000,0.000,0.000,0.000,0.000,1.013
warehouse.JLC,31010000060180100,2024-04-01,44.988,27.720,27.720,0.000,0.000,0.000,0.000,17.268
warehouse.NJA,31010040046000000,2024-04-01,48.545,57.720,57.720,0.000,294.076,0.000,303.251,0.000
warehouse.XDF,31521460001000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.ZZC,31010900017000000,2024-04-01,2.484,1.260,0.000,0.000,0.000,0.000,0.000,1.224
warehouse.KLC,31451840007000000,2024-04-01,46.274,0.000,0.000,0.000,105.519,0.000,59.245,0.000
warehouse.HSF,31726050068150101,2024-04-01,18.480,0.000,0.000,0.000,0.000,0.000,0.000,18.480
warehouse.WHC,31017018178000000,2024-04-01,99.294,28.940,28.940,0.000,185.533,0.000,115.179,0.000
warehouse.SHC,31010900016000000,2024-04-01,233.004,424.460,0.000,415.975,0.000,0.000,0.000,224.519
warehouse.BBD,31710001654000001,2024-04-01,28.980,172.900,0.000,377.226,0.000,0.000,0.000,233.306
warehouse.JLC,31010010001181400,2024-04-01,9.828,30.230,0.000,20.402,0.000,0.000,0.000,0.000
warehouse.GXC,31455370006000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GDC,31520290004240000,2024-04-01,172.141,217.920,217.920,0.000,0.000,0.000,45.779,0.000
warehouse.WHC,31010310010150101,2024-04-01,200.252,492.380,492.380,0.000,0.000,0.000,292.128,0.000
warehouse.FSF,31850000005000000,2024-04-01,0.000,12.000,0.000,25.278,0.000,0.000,0.000,13.278
warehouse.NXF,31456720002000000,2024-04-01,0.000,0.960,0.000,1.304,0.000,0.000,0.000,0.344
warehouse.WHC,31016000001000000,2024-04-01,0.480,9.600,0.000,9.120,0.000,0.000,0.000,0.000
warehouse.JSA,31710000022000000,2024-04-01,410.329,892.340,892.340,0.000,323.337,0.000,805.348,0.000
warehouse.JLC,31015600002171000,2024-04-01,8.316,0.000,0.000,0.000,0.000,0.000,0.000,8.316
warehouse.HND,31726050008000000,2024-04-01,30.230,0.000,0.000,0.000,0.000,0.000,0.000,30.230
warehouse.LAC,31015760009000002,2024-04-01,432.516,609.550,609.550,0.000,39.879,0.000,216.913,0.000
warehouse.HEP,31716450006000000,2024-04-01,2.486,0.000,0.000,0.000,0.000,0.000,0.000,2.486
warehouse.HFC,31010051936000000,2024-04-01,7.987,23.800,0.000,24.922,0.000,0.000,0.000,9.109
warehouse.SZC,31013080048000000,2024-04-01,60.000,33.486,33.486,0.000,0.000,0.000,0.000,26.514
warehouse.WHC,31010055895000000,2024-04-01,47.449,5.600,5.600,0.000,0.000,0.000,0.000,41.849
warehouse.LNC,31013070017000000,2024-04-01,12.126,39.600,0.000,35.778,0.000,0.000,0.000,8.303
warehouse.XXF,31010110019000000,2024-04-01,72.650,75.390,75.390,0.000,0.000,0.000,2.740,0.000
warehouse.SHC,31710000066000000,2024-04-01,10.638,5.300,0.000,0.000,0.000,0.000,0.000,5.338
warehouse.WHC,31010058015000000,2024-04-01,70.224,144.050,144.050,0.000,24.388,0.000,98.214,0.000
warehouse.LNC,31A10000015000000,2024-04-01,19.962,10.100,0.000,0.000,0.000,0.000,0.000,9.862
warehouse.QNC,31010650037000001,2024-04-01,68.504,102.000,102.000,0.000,0.000,0.000,33.496,0.000
warehouse.JSA,31710000020900003,2024-04-01,7.470,550.000,550.000,0.000,0.000,0.000,542.530,0.000
warehouse.SHC,31010230007000000,2024-04-01,290.070,524.310,524.310,0.000,0.000,0.000,234.240,0.000
warehouse.YCD,31010051936000000,2024-04-01,96.228,72.100,0.000,0.000,0.000,0.000,0.000,24.128
warehouse.BHC,31010007727000000,2024-04-01,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.030
warehouse.YTF,31010010198000000,2024-04-01,20.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000
warehouse.NXF,31015580005172000,2024-04-01,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.800
warehouse.WZC,31010900017000000,2024-04-01,23.500,194.220,0.000,246.875,0.000,0.000,0.000,76.155
warehouse.HFC,31455370004000000,2024-04-01,19.130,3.500,0.000,0.000,0.000,0.000,0.000,15.630
warehouse.BZC,31710000012000000,2024-04-01,20.018,14.360,0.000,6.302,0.000,0.000,0.000,11.960
warehouse.HBA,31726056092000000,2024-04-01,70.838,119.800,119.800,0.000,0.000,0.000,48.962,0.000
warehouse.BBD,31261390006000000,2024-04-01,449.114,1045.380,1045.380,0.000,0.000,0.000,596.267,0.000
warehouse.LSA,31010050134000000,2024-04-01,0.001,800.000,0.000,888.064,0.000,0.000,0.000,88.065
warehouse.BHC,31017010005171000,2024-04-01,34.484,9.400,0.000,0.000,0.000,0.000,0.000,25.084
warehouse.WZC,31010150067000000,2024-04-01,55.640,19.040,19.040,0.000,55.326,0.000,18.726,0.000
warehouse.YTF,31260570010000000,2024-04-01,12.600,0.000,0.000,0.000,0.000,0.000,0.000,12.600
warehouse.SZC,31011020015000000,2024-04-01,0.000,10.000,0.000,10.000,0.000,0.000,0.000,0.000
warehouse.PJC,31010010001000039,2024-04-01,0.834,0.000,0.000,0.000,0.000,0.000,0.000,0.834
warehouse.WHC,31010050259000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
